"pmid","journalTitle","citedByCount"
"27213566","PLoS Comput Biol",4
"29230020","Sci Rep",4
"25630665","Sci Rep",4
"19455256","Cancer Inform",4
"28991212","Int J Mol Sci",4
"29184004","J Biol Chem",4
"18430989","In Silico Biol",4
"29085364","Front Immunol",4
"28479871","Curr Genomics",4
"27698411","Sci Rep",4
"28934252","PLoS One",4
"30259648","Mol Oncol",4
"21668952","BMC Syst Biol",4
"28973915","Proc Natl Acad Sci U S A",4
"27669408","PLoS One",4
"27124473","PLoS Comput Biol",4
"28860553","Sci Rep",4
"30262848","Nat Commun",4
"28813497","PLoS One",4
"28811641","Sci Rep",4
"22784566","BMC Syst Biol",4
"24062589","Philos Trans R Soc Lond B Biol Sci",4
"28813489","PLoS One",4
"29027980","Genes (Basel)",4
"30266909","Nat Commun",4
"28775151","J Cell Sci",4
"28830985","Mol Cancer Ther",4
"25360160","J Cheminform",4
"30233306","Front Mol Neurosci",4
"26416971","Physiol Rep",4
"30153853","Skelet Muscle",4
"30145203","Cancer Lett",4
"23282184","BMC Genomics",4
"28221134","Elife",4
"28881994","Bioinformatics",4
"28695067","PeerJ",4
"26290870","Biomed Res Int",4
"25148905","BMC Microbiol",4
"26822894","BMC Genomics",4
"28698491","Int J Mol Sci",4
"28659942","Front Plant Sci",4
"30127798","Front Plant Sci",4
"30065881","PeerJ",4
"28200075","Bioinformatics",4
"28595632","Diagn Pathol",4
"30053801","BMC Genomics",4
"28556501","Cancer Med",4
"28611454","Sci Rep",4
"27185372","Clin Cancer Res",4
"26339408","Int J Clin Exp Pathol",4
"22953000","PLoS One",4
"28658630","Cell Rep",4
"28572808","Front Plant Sci",4
"23036855","Comput Methods Programs Biomed",4
"25075304","F1000Res",4
"26097463","Front Neurol",4
"28425706","J Chem Inf Model",4
"28464028","PLoS One",4
"29973885","Front Pharmacol",4
"24832101","Biochemistry",4
"28484236","Sci Rep",4
"29940351","Free Radic Biol Med",4
"27013928","Cancer Cell Int",4
"29924966","J Mol Biol",4
"29940860","BMC Genomics",4
"31467087","Genes Dev",4
"29885660","J Neuroinflammation",4
"29936182","Cell Syst",4
"29748379","J Cell Sci",4
"26941587","Cancer Cell Int",4
"26938218","PLoS One",4
"31419995","Mol Neurodegener",4
"26925214","Ecol Evol",4
"26966664","PeerJ",4
"29773808","Sci Rep",4
"26845575","PLoS One",4
"26452693","Dongwuxue Yanjiu",4
"28486536","PLoS One",4
"29738528","PLoS Comput Biol",4
"24637666","PLoS One",4
"26808974","PLoS One",4
"28233868","Sci Rep",4
"29774013","Front Microbiol",4
"28231299","PLoS One",4
"29648620","J Exp Bot",4
"28219339","BMC Genomics",4
"27566655","Cancer Genomics Proteomics",4
"28117389","Sci Rep",4
"26123714","BMC Med Genomics",4
"26673408","Bioinform Biol Insights",4
"28079179","Sci Rep",4
"26053627","PLoS One",4
"28068414","PLoS One",4
"26064572","R Soc Open Sci",4
"28120898","Sci Rep",4
"28032149","Arch Toxicol",4
"28045122","Sci Rep",4
"22450367","Pancreas",4
"24565382","Proteome Sci",4
"29559983","Front Plant Sci",4
"29575540","Aging Cell",4
"28066480","Front Plant Sci",4
"29447168","PLoS One",4
"27855220","PLoS One",4
"27883062","Sci Rep",4
"29385617","J Exp Bot",4
"23631437","BMC Plant Biol",4
"26454783","DNA Repair (Amst)",4
"30886999","Nat Metab",4
"29430619","Mol Neurobiol",4
"29379441","Front Pharmacol",4
"25242495","Mol Med Rep",4
"29382826","Cell Death Dis",4
"29441044","Front Microbiol",4
"29440987","Front Neurosci",4
"27760991","Sci Rep",4
"27769171","BMC Genomics",4
"31072371","J Exp Clin Cancer Res",4
"23840633","PLoS One",4
"27616058","Sci Rep",4
"26163422","G3 (Bethesda)",4
"31015472","Nat Commun",4
"27579954","PLoS One",4
"26917953","Bioinform Biol Insights",4
"27610102","Front Microbiol",4
"27852217","BMC Genomics",4
"20074382","BMC Bioinformatics",4
"29211807","PLoS One",4
"24830678","PLoS One",4
"27574784","Mol Ther Nucleic Acids",4
"27872612","Front Microbiol",4
"26039571","Sci Rep",4
"28916650","G3 (Bethesda)",4
"29133838","Sci Rep",4
"19811679","BMC Bioinformatics",4
"29093020","Mol Cell Proteomics",4
"29166855","BMC Genomics",4
"25985063","Sci Rep",4
"27357244","Biochemistry",4
"27460362","Respir Res",4
"27440503","Sci Rep",4
"27374232","Sci Rep",4
"30862784","Nat Commun",4
"29075261","Front Immunol",4
"28949986","PLoS One",4
"29033949","Front Immunol",4
"27184783","BMC Bioinformatics",4
"28915785","BMC Plant Biol",4
"28923934","Proc Natl Acad Sci U S A",4
"29262542","Oncotarget",4
"24497725","Bioinformation",4
"29038661","Front Plant Sci",4
"27194810","Mol Cell Proteomics",4
"24454516","Evid Based Complement Alternat Med",4
"27242851","Front Plant Sci",4
"20797427","Gene",4
"27089880","BMC Bioinformatics",4
"27075604","Sci Rep",4
"24287435","Sci Rep",4
"27197222","Genome Res",4
"27197212","Genome Res",4
"27111284","Lab Invest",4
"28879232","Sci Adv",4
"23055821","Comp Funct Genomics",4
"25502397","PLoS One",4
"25566510","Front Cell Infect Microbiol",4
"25530950","Transl Cancer Res",4
"27014241","Front Microbiol",4
"24825900","J Biol Chem",4
"22500222","Int J Proteomics",4
"30621757","Genome Biol",4
"30247731","Sleep",4
"25365331","PLoS One",4
"24755681","PLoS One",4
"25353636","PLoS One",4
"24800226","Biomed Res Int",4
"30540748","PLoS Biol",4
"21924172","Methods Cell Biol",4
"23934759","Genet Epidemiol",4
"28702038","Front Plant Sci",4
"25309582","Front Genet",4
"26808481","PLoS Negl Trop Dis",4
"26752404","PLoS One",4
"28637836","Mol Cell Proteomics",4
"28632792","PLoS One",4
"25207611","CPT Pharmacometrics Syst Pharmacol",4
"28630457","Sci Rep",4
"26771672","PLoS One",4
"23818526","Database (Oxford)",4
"25212263","Curr Opin Genet Dev",4
"23901792","BMC Bioinformatics",4
"26733945","Front Microbiol",4
"26693857","BMC Genomics",4
"26885259","Am J Transl Res",4
"26650357","Elife",4
"28575045","PLoS One",4
"30470744","Nat Commun",4
"20889495","Bioinformatics",4
"26733994","Front Microbiol",4
"29228577","Oncotarget",4
"28526872","Sci Rep",4
"28431213","Elife",4
"28441778","Genes (Basel)",4
"25017766","Mol Med Rep",4
"26509276","PLoS One",4
"28533765","Front Endocrinol (Lausanne)",4
"20582280","Front Neurosci",4
"26433934","Hum Mol Genet",4
"26396042","Sci Rep",4
"26372166","PLoS Comput Biol",4
"26375203","J Proteomics",4
"30364218","Front Immunol",4
"30356767","Front Microbiol",4
"31283755","PLoS Biol",4
"26441866","Front Microbiol",4
"24025624","Retrovirology",4
"26237329","PLoS One",4
"26222429","PLoS One",4
"26487704","Physiol Genomics",4
"28158217","PLoS One",4
"21455901","J Biomed Discov Collab",4
"28056073","PLoS One",4
"24428905","BMC Bioinformatics",4
"29976658","J Virol",4
"29376053","Front Med (Lausanne)",4
"19835949","Mol Cell Probes",4
"26339226","Front Cell Neurosci",4
"23717278","Front Neuroinform",4
"30050163","ISME J",4
"23516388","PLoS One",4
"25859259","Front Genet",4
"29959232","J Cell Biol",4
"27764789","Oncotarget",4
"27798693","PLoS One",4
"23463736","Wiley Interdiscip Rev Syst Biol Med",4
"25803272","PLoS One",4
"26041847","Mol Cell Proteomics",4
"22700939","Database (Oxford)",4
"27716126","BMC Genomics",4
"25639204","Sci Rep",4
"21918615","Adv Appl Bioinform Chem",4
"27559735","PLoS One",4
"21195161","Genomics",4
"27401861","BMC Genomics",4
"27397540","Acta Pharmacol Sin",4
"27621813","Immun Inflamm Dis",4
"25300304","Sci Rep",4
"23548001","BMC Genomics",4
"29590108","PLoS One",4
"29520945","Plant Biotechnol J",4
"29497781","Psychopharmacology (Berl)",4
"22196356","Genomics Proteomics Bioinformatics",4
"29499056","PLoS Pathog",4
"29496907","Mol Cell Proteomics",4
"25210704","Biomed Res Int",4
"27189558","Mol Biol Evol",4
"24853077","Biotechnol Bioeng",4
"24897108","PLoS One",4
"23118783","Evid Based Complement Alternat Med",4
"24885093","BMC Cancer",4
"22962947","BMC Biochem",4
"29248462","Am J Pathol",4
"24614816","PLoS One",4
"21199820","Glycobiology",4
"29238354","Front Plant Sci",4
"26637468","Genome Biol Evol",4
"21943286","Mol Neurodegener",4
"22679486","PLoS One",4
"26646948","PLoS One",4
"29163566","Front Plant Sci",4
"24359296","Chem Res Toxicol",4
"25668674","Hum Vaccin Immunother",4
"24833233","Biology (Basel)",4
"26482678","BMC Evol Biol",4
"28839115","G3 (Bethesda)",4
"21598921","J Proteome Res",4
"24268016","BMC Genomics",4
"24060498","Horm Behav",4
"28582497","Endocrinology",4
"21347143","Summit Transl Bioinform",4
"28680592","Cancer Metab",4
"23772952","J Interferon Cytokine Res",4
"23875653","BMC Evol Biol",4
"23761801","Front Plant Sci",4
"25960542","J Biol Chem",4
"25918158","J Biol Chem",4
"23386401","Proteomics",4
"28491071","Front Plant Sci",4
"23802043","Commun Integr Biol",4
"20617142","J Biomed Biotechnol",4
"23300961","PLoS One",4
"25636851","Appl Environ Microbiol",4
"23236458","PLoS One",4
"23300415","PLoS Comput Biol",4
"23468881","PLoS One",4
"23843673","Biometrika",4
"23036328","Methods",4
"20937105","Biol Direct",4
"25315785","Neuroimage",4
"27993127","BMC Genomics",4
"25255318","PLoS Comput Biol",4
"25070212","BMC Syst Biol",4
"25016412","BMC Genomics",4
"24807868","Mol Cell Proteomics",4
"29291240","eNeuro",4
"22272315","PLoS One",4
"30299256","Elife",4
"24099000","BMC Microbiol",4
"23972005","Biochemistry",4
"23956970","Biomed Res Int",4
"26689934","BMC Genomics",4
"26657080","Mol Cell Proteomics",4
"17683601","BMC Bioinformatics",4
"22906024","Proteome Sci",4
"22486438","Alcohol Clin Exp Res",4
"22373409","BMC Bioinformatics",4
"24143170","PLoS One",4
"23826330","PLoS One",4
"31004478","Bioinformatics",3
"31647099","Nucleic Acids Res",3
"32021665","J Lasers Med Sci",3
"32495577","Zhongguo Zhong Yao Za Zhi",3
"31535407","J Cell Biochem",3
"31747387","Med Sci Monit",3
"31594914","Med Sci Monit",3
"31275424","Evid Based Complement Alternat Med",3
"31572452","Front Genet",3
"31411002","J Cell Mol Med",3
"31877723","Cancers (Basel)",3
"31540087","Genes (Basel)",3
"31828982","J Cachexia Sarcopenia Muscle",3
"31850068","Front Genet",3
"30935420","World J Surg Oncol",3
"30995921","J Transl Med",3
"30944630","Oncol Lett",3
"31497041","Int J Endocrinol Metab",3
"32183449","Metabolites",3
"31001331","Front Genet",3
"31552163","Front Oncol",3
"31350929","Plant Biotechnol J",3
"31040644","Drug Des Devel Ther",3
"31392101","PeerJ",3
"30497506","Ital J Pediatr",3
"30911000","Exp Mol Med",3
"31183379","Biomed Res Int",3
"30249207","BMC Genomics",3
"30409225","Stem Cell Res Ther",3
"31304055","PeerJ",3
"31489175","F1000Res",3
"30483789","Mol Med Rep",3
"29946443","F1000Res",3
"30678435","Asian Pac J Cancer Prev",3
"31234870","J Transl Med",3
"30444862","Med Sci Monit",3
"31216904","Drug Dev Ind Pharm",3
"31012438","Med Sci Monit",3
"30380678","Genes (Basel)",3
"30767300","J Cell Biochem",3
"31811943","Genomics Proteomics Bioinformatics",3
"30891079","Evid Based Complement Alternat Med",3
"31680953","Front Pharmacol",3
"30891064","Front Genet",3
"30610792","J BUON",3
"30691403","BMC Bioinformatics",3
"30664180","Mol Med Rep",3
"31211495","J Cell Mol Med",3
"30894872","Front Genet",3
"31410115","Exp Ther Med",3
"31040909","Oncotarget",3
"31076281","Pathol Res Pract",3
"30319280","Diabetes Metab Syndr Obes",3
"31612015","Oncol Lett",3
"30873067","Front Psychol",3
"31104065","Med Sci Monit",3
"31015365","Biosci Rep",3
"31134586","Virol Sin",3
"31611988","Oncol Lett",3
"29653518","BMC Bioinformatics",3
"30984119","Front Microbiol",3
"31434359","Int J Mol Sci",3
"30147344","Infect Drug Resist",3
"30740675","J Cell Physiol",3
"31700498","Cancer Cell Int",3
"31914381","Cell Rep",3
"31489782","Aging Cell",3
"31139560","Front Oncol",3
"29186337","Bioinformatics",3
"30993263","Chronic Dis Transl Med",3
"31747939","J Exp Clin Cancer Res",3
"31182586","Proc Natl Acad Sci U S A",3
"31613058","J Cell Mol Med",3
"30993766","J Cell Biochem",3
"30132542","Mol Med Rep",3
"30579599","Biochem Biophys Res Commun",3
"31005697","Seizure",3
"31354851","Evid Based Complement Alternat Med",3
"30914061","Genome Med",3
"31930046","Ann Transl Med",3
"30833538","Med Sci Monit",3
"30910579","J Ethnopharmacol",3
"30015885","Mol Med Rep",3
"31670377","Nucleic Acids Res",3
"30489695","Curr Protoc Bioinformatics",3
"31748226","Sci Transl Med",3
"30655868","Oncol Lett",3
"31293639","J Cancer",3
"30825595","Gene",3
"29684165","Brief Bioinform",3
"31586988","Aging (Albany NY)",3
"31275410","Evid Based Complement Alternat Med",3
"29855601","Sci Rep",3
"31108306","Psychoneuroendocrinology",3
"30761531","J Cell Physiol",3
"30941044","Front Pharmacol",3
"31013288","PLoS One",3
"31506425","Cell Death Dis",3
"30485525","J Cell Biochem",3
"31700878","Ann Transl Med",3
"30937621","Int J Clin Oncol",3
"31819054","Nat Commun",3
"31496748","Onco Targets Ther",3
"30786729","Cancer Control",3
"31487691","Aging (Albany NY)",3
"31043791","Onco Targets Ther",3
"31470851","Cardiovasc Diabetol",3
"30557705","J Psychiatr Res",3
"31186710","Oncol Lett",3
"30562748","Cell Physiol Biochem",3
"30311263","Andrologia",3
"31438886","BMC Cancer",3
"30535497","Mol Med Rep",3
"31390555","Cell Rep",3
"30524425","Front Immunol",3
"30186233","Front Endocrinol (Lausanne)",3
"30004239","Am J Physiol Heart Circ Physiol",3
"30305661","Sci Rep",3
"29525965","Methods Mol Biol",3
"30249886","J Cancer Res Ther",3
"30863452","Evid Based Complement Alternat Med",3
"30365066","Mol Med Rep",3
"30787976","Am J Transl Res",3
"30327579","J Cent Nerv Syst Dis",3
"29491875","Front Plant Sci",3
"31423172","Oncol Lett",3
"30168505","Med Sci Monit",3
"30850613","Nat Commun",3
"28413614","F1000Res",3
"30221683","Int J Mol Med",3
"30069816","Mol Biol Rep",3
"28472919","BMC Bioinformatics",3
"31196200","J Transl Med",3
"30243023","Aging (Albany NY)",3
"29966326","Int J Mol Sci",3
"30872410","Biosci Rep",3
"29991023","Cell Physiol Biochem",3
"31066224","J Cell Mol Med",3
"30563416","Cell Cycle",3
"28122019","PLoS One",3
"31166966","PLoS One",3
"30127124","Neural Regen Res",3
"30691133","Microorganisms",3
"30679994","Exp Ther Med",3
"31485003","Nat Commun",3
"29196655","Sci Rep",3
"32223537","Emerg Microbes Infect",3
"30619457","Front Genet",3
"29183656","J Ayurveda Integr Med",3
"29805558","Oncol Lett",3
"29973620","Sci Rep",3
"28013235","Brief Bioinform",3
"29618931","Onco Targets Ther",3
"30662604","Am J Transl Res",3
"30402224","Biomed Rep",3
"30116362","Exp Ther Med",3
"29653596","BMC Med Genomics",3
"31766220","Mar Drugs",3
"28484432","Front Microbiol",3
"28673327","World J Surg Oncol",3
"29739047","Clin Lab",3
"30010035","Genomics Proteomics Bioinformatics",3
"31173250","Mol Med Rep",3
"30809532","Biomed Res Int",3
"29693181","Oncol Rep",3
"31671846","Cancers (Basel)",3
"31138194","BMC Med Genomics",3
"30854095","J Cancer",3
"30396423","Comp Immunol Microbiol Infect Dis",3
"30816440","Int J Oncol",3
"30280198","Mol Med Rep",3
"30930145","Cell Stem Cell",3
"29423022","Oncotarget",3
"30209324","Sci Rep",3
"29266838","Thorac Cancer",3
"29963159","Oncol Lett",3
"28983581","Mol Med Rep",3
"30863320","Front Physiol",3
"30233637","Front Genet",3
"30728376","Sci Rep",3
"30087398","Sci Rep",3
"31558832","Nat Ecol Evol",3
"29693178","Oncol Rep",3
"29532746","Ren Fail",3
"30977847","JAMA Netw Open",3
"29341863","Physiol Genomics",3
"28954628","BMC Genomics",3
"31232451","J Exp Bot",3
"29969291","Am J Respir Crit Care Med",3
"29608426","Viral Immunol",3
"30066726","Braz J Med Biol Res",3
"31346316","Cancer Cell Int",3
"31019967","Biomed Res Int",3
"31523496","PeerJ",3
"31301137","J Infect Dis",3
"28472996","J Orthop Surg Res",3
"30618763","Front Pharmacol",3
"29323532","Future Oncol",3
"31333695","Front Plant Sci",3
"29514675","J Orthop Surg Res",3
"28929969","BMC Bioinformatics",3
"30186410","Exp Ther Med",3
"30355784","J Immunol",3
"30388815","Molecules",3
"29511430","Am J Transl Res",3
"31211814","PLoS Pathog",3
"31410310","PeerJ",3
"30546434","Oncol Lett",3
"29552123","Oncol Lett",3
"29059379","Nucleic Acids Res",3
"28031185","Bioinformatics",3
"28675297","J Proteome Res",3
"30497369","BMC Bioinformatics",3
"29901136","Mol Med Rep",3
"30467237","EMBO Rep",3
"29795057","Med Sci Monit",3
"29808834","Med Sci Monit",3
"30696117","Genes (Basel)",3
"31101014","BMC Genomics",3
"31308745","Cancer Manag Res",3
"29435032","Oncol Lett",3
"28834871","Medicine (Baltimore)",3
"30728888","Oxid Med Cell Longev",3
"29161772","Eur J Neurosci",3
"30279377","Proteomes",3
"30349136","Sci Rep",3
"31222125","Sci Rep",3
"31341490","Evid Based Complement Alternat Med",3
"29206597","Radiat Res",3
"31285778","Theranostics",3
"30210912","Am J Cancer Res",3
"30122983","Cancer Manag Res",3
"28298216","BMC Syst Biol",3
"31873223","Nat Chem Biol",3
"28764714","Reprod Biol Endocrinol",3
"31141998","Biomolecules",3
"31007607","Cancer Cell Int",3
"30267030","Sci Rep",3
"31164448","mSystems",3
"30514363","Hum Genomics",3
"29316921","Microb Cell Fact",3
"27814385","PLoS One",3
"28949383","Int J Mol Med",3
"30572424","Medicine (Baltimore)",3
"29391900","Oncol Lett",3
"28672899","Exp Ther Med",3
"28786528","Am J Med Genet B Neuropsychiatr Genet",3
"31138779","Cell Death Dis",3
"30135001","Gene Expr",3
"30210525","Front Genet",3
"29665821","J Transl Med",3
"30967894","Front Genet",3
"28791339","Int J Oncol",3
"29659721","Bioinformatics",3
"28628609","PLoS One",3
"31133775","Front Neurosci",3
"31811527","Geroscience",3
"26846964","BMC Bioinformatics",3
"31191638","Neural Plast",3
"31171892","World J Gastroenterol",3
"31851942","Cell Rep",3
"30067831","PLoS One",3
"27802351","PLoS One",3
"30046995","Virol Sin",3
"28388878","BMC Genomics",3
"28515914","Biomed Rep",3
"27959423","Mol Med Rep",3
"32013237","Int J Mol Sci",3
"30814666","Sci Rep",3
"29851783","Medicine (Baltimore)",3
"30377986","Mol Neurobiol",3
"31827490","Front Genet",3
"26594341","F1000Res",3
"27689084","Biomed Res Int",3
"27677604","Sci Rep",3
"28821607","J Biol Chem",3
"28880852","Med Sci Monit",3
"29986466","Int J Mol Sci",3
"30657634","J Cell Mol Med",3
"30993080","J Biol Res (Thessalon)",3
"29556238","Front Immunol",3
"30998503","Aging (Albany NY)",3
"30018740","Oncotarget",3
"30804913","Front Microbiol",3
"29312175","Front Microbiol",3
"29258442","BMC Genomics",3
"29257106","Int J Mol Sci",3
"29203636","Bone Joint Res",3
"28767591","Medicine (Baltimore)",3
"30683053","BMC Genomics",3
"30275856","J Breast Cancer",3
"28755912","J Proteomics",3
"28731166","Mol Med Rep",3
"29340088","Oncotarget",3
"28000864","Mol Med Rep",3
"30850578","Cell Death Dis",3
"29032608","J Oral Pathol Med",3
"29761667","Microb Biotechnol",3
"31535084","Nat Metab",3
"28411543","Chemosphere",3
"27082053","Mol Med Rep",3
"30745906","Front Plant Sci",3
"28415074","Database (Oxford)",3
"28928837","Oncol Lett",3
"29379596","Gastroenterol Hepatol Bed Bench",3
"28986377","Appl Environ Microbiol",3
"29297316","BMC Evol Biol",3
"31581723","Cells",3
"28933415","Diseases",3
"30767782","Stem Cell Res Ther",3
"29703927","Sci Rep",3
"30175151","Biomed Res Int",3
"28797070","PLoS One",3
"28259920","Oncol Rep",3
"28499430","Respir Res",3
"30041444","Toxins (Basel)",3
"28588707","Oncol Lett",3
"29213257","Front Microbiol",3
"27402083","BMC Genomics",3
"31746384","Mol Med Rep",3
"30646841","BMC Genomics",3
"31360848","JNCI Cancer Spectr",3
"29558883","BMC Genomics",3
"28440443","Mol Med Rep",3
"31508500","Commun Biol",3
"28443230","J Bone Oncol",3
"25577435","Bioinformatics",3
"30377274","mBio",3
"29492262","Antimicrob Resist Infect Control",3
"27518462","Pancreas",3
"30591526","Blood",3
"30719056","Evid Based Complement Alternat Med",3
"31412927","Microbiome",3
"30406095","Front Bioeng Biotechnol",3
"31179255","Front Pediatr",3
"25953080","Database (Oxford)",3
